,index,track_id,streams,country,artists,artist_genres,duration,name,date,acousticness,danceability,duration_ms,instrumentalness,key,energy,liveness,loudness,mode,speechiness,tempo,time_signature,valence,key_normalized,tempo_normalized,time_signature_normalized,embedding_0,embedding_1
25230,219.0,6AeDcN4Qqe71Jp4p46uyID,324584,at,"['Bonez MC', 'RAF Camora']","['hamburg hip hop', 'german hip hop']",194986,Nein,2018/10,0.168,0.594,194987,0.00967,1,0.749,0.102,-6.017,0,0.0625,172.061,4,0.533,0.09090909090909091,0.7332596077329964,0.75,6.1483703,6.9959073
25231,144.0,4IAVIBh9jbYN30DwpHFMD4,312848,at,"['Farid Bang', 'Capo', '6ix9ine', 'SCH']","['rap marseille', 'trap', 'emo rap', 'german hip hop', 'pop urbaine', 'french hip hop']",286280,INTERNATIONAL GANGSTAS,2018/10,0.0965,0.74,286280,0.0,1,0.622,0.099,-6.297,1,0.203,148.04,4,0.393,0.09090909090909091,0.5927070168047559,0.75,13.7987995,9.303245
25232,215.0,610WYIsrvfJyEXTbtz45Mm,308467,at,"['Bonez MC', 'RAF Camora', 'Trettmann', 'KitschKrieg']","['hamburg hip hop', 'german hip hop', 'german cloud rap']",218632,100,2018/10,0.263,0.703,218633,0.0,0,0.464,0.0724,-9.282,1,0.452,93.013,4,0.726,0.0,0.27073093666619863,0.75,13.580847,7.8037753
25234,86.0,2VxeLyX666F8uXCJ0dZF8B,303812,at,"['Lady Gaga', 'Bradley Cooper']","['art pop', 'dance pop', 'pop', 'hollywood']",215733,Shallow,2018/10,0.371,0.572,215733,0.0,7,0.385,0.231,-6.362,1,0.0308,95.799,4,0.323,0.6363636363636364,0.2870324860740533,0.75,8.801417,4.9965224
25236,85.0,2ScbGzrUTiywyaUS1MRUTJ,298217,at,"['Bonez MC', 'RAF Camora', 'Kontra K']","['hamburg hip hop', 'german hip hop', 'christlicher rap']",187502,Krimineller,2018/10,0.503,0.819,187503,0.000668,4,0.77,0.136,-6.581,0,0.169,112.997,4,0.505,0.36363636363636365,0.387662079295979,0.75,12.459575,8.135972
25240,79.0,2HZDTyDJw4bFK9VQd75m9B,259818,at,"['Bonez MC', 'RAF Camora']","['hamburg hip hop', 'german hip hop']",162291,Prophezeit,2018/10,0.268,0.496,162291,1.92e-05,10,0.799,0.248,-5.499,0,0.14,158.981,5,0.261,0.9090909090909091,0.6567254130974114,1.0,6.2102156,8.645356
25258,184.0,5p7ujcrUXASCNwRaWNHR1C,4094742,au,['Halsey'],"['pop', 'indie poptimism', 'etherpop', 'electropop', 'dance pop']",201660,Without Me,2018/10,0.297,0.752,201661,9.11e-06,6,0.488,0.0936,-7.05,1,0.0705,136.041,4,0.533,0.5454545454545454,0.5224980105790386,0.75,9.889345,6.1000843
25259,139.0,4NBTZtAt1F13VvlSKe6KTl,3871274,au,"['The Chainsmokers', 'Kelsea Ballerini']","['pop', 'contemporary country', 'pop dance', 'electropop', 'dance pop', 'country', 'tropical house', 'edm']",197946,This Feeling,2018/10,0.0558,0.575,197947,0.0,1,0.571,0.0912,-7.906,1,0.0439,105.049,4,0.449,0.09090909090909091,0.34115643870242945,0.75,8.091563,6.3478994
25274,167.0,5Fla3zyOCcIRqrDoKLU0DP,2468848,au,['Rita Ora'],"['pop rap', 'pop', 'uk pop', 'post-teen pop', 'electropop', 'dance pop', 'tropical house', 'edm']",191120,Let You Love Me,2018/10,0.275,0.475,191120,0.0,10,0.846,0.0824,-3.344,1,0.283,96.036,4,0.451,0.9090909090909091,0.2884192295089641,0.75,12.475023,6.780365
25276,95.0,2hnxrRNzF74mdDzpQZQukQ,2433123,au,"['Lauv', 'Julia Michaels']","['pop', 'alt z', 'electropop', 'dance pop', 'post-teen pop']",174860,There's No Way (feat. Julia Michaels),2018/10,0.49,0.755,174861,0.0,2,0.625,0.157,-7.114,1,0.0896,147.02,4,0.374,0.18181818181818182,0.5867387539203296,0.75,9.213976,5.693248
25277,60.0,1jo3TwNGCXfNdB5uba3ZVv,2428187,au,['Eminem'],"['detroit hip hop', 'hip hop', 'rap']",253579,Killshot,2018/10,0.0995,0.893,253580,0.0,0,0.651,0.371,-8.647,0,0.367,105.835,4,0.6,0.0,0.34575551186631087,0.75,13.590221,8.275919
25279,20.0,0TBFJanfWaByPIi3f7RR82,2347866,au,['KIAN'],['australian pop'],215653,Waiting,2018/10,0.372,0.787,215653,0.0,4,0.448,0.0779,-7.671,0,0.0508,138.03,4,0.471,0.36363636363636365,0.5341361232036699,0.75,9.757136,5.994438
25280,125.0,3id2EVGKc3eFAMn9nFnB0r,2339512,au,['Lukas Graham'],"['scandipop', 'pop', 'danish pop']",205440,Love Someone,2018/10,0.172,0.538,205440,0.0,9,0.409,0.11,-6.581,0,0.0505,171.838,4,0.265,0.8181818181818182,0.7319547816317933,0.75,7.526222,5.7516212
25285,16.0,0FZ4Dmg8jJJAPJnvBIzD9z,2117137,au,"['Kodak Black', 'Offset', 'Travis Scott']","['pop rap', 'florida rap', 'southern hip hop', 'melodic rap', 'miami hip hop', 'slap house', 'atl hip hop', 'trap', 'hip hop', 'rap']",228759,ZEZE (feat. Travis Scott & Offset),2018/10,0.0521,0.861,228760,0.0,8,0.603,0.0924,-5.788,0,0.176,98.043,4,0.504,0.7272727272727273,0.3001626644197913,0.75,10.359868,7.796482
25295,133.0,43zdsphuZLzwA9k4DJhU0I,1896092,au,['Billie Eilish'],"['art pop', 'pop', 'electropop']",196077,when the party's over,2018/10,0.978,0.367,196077,3.97e-05,4,0.111,0.0897,-14.084,1,0.0972,82.642,4,0.198,0.36363636363636365,0.2100477461030754,0.75,9.45756,3.2938652
25304,1.0,04MLEeAMuV9IlHEsD8vF6A,3853549,ca,"['French Montana', 'Drake']","['pop rap', 'southern hip hop', 'gangster rap', 'canadian pop', 'toronto rap', 'canadian hip hop', 'trap', 'hip hop', 'rap']",192172,No Stylist (feat. Drake),2018/10,0.0215,0.765,192172,0.0,5,0.704,0.227,-4.589,0,0.127,147.055,4,0.498,0.45454545454545453,0.5869435472545991,0.75,11.394031,9.960902
25307,26.0,0dbTQYW3Ad1FTzIA9t90E8,3623044,ca,"['Lil Wayne', 'Kendrick Lamar']","['pop rap', 'conscious hip hop', 'west coast rap', 'new orleans rap', 'trap', 'hip hop', 'rap']",324189,Mona Lisa (feat. Kendrick Lamar),2018/10,0.371,0.856,324189,0.0,2,0.694,0.109,-4.393,1,0.169,122.08,4,0.489,0.18181818181818182,0.44080887515798345,0.75,12.915542,8.208191
25312,40.0,116H0KvKr2Zl4RPuVBruDO,3246788,ca,"['Bad Bunny', 'Drake']","['trap latino', 'canadian pop', 'reggaeton', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",210367,MIA (feat. Drake),2018/10,0.0141,0.817,210368,0.000496,6,0.539,0.099,-6.349,0,0.0621,97.062,4,0.158,0.5454545454545454,0.2944225998221224,0.75,9.51604,7.224704
25313,254.0,78QR3Wp35dqAhFEc2qAGjE,3211695,ca,"['Lil Baby', 'Gunna']","['melodic rap', 'atl trap', 'atl hip hop', 'trap', 'hip hop', 'rap']",145542,Drip Too Hard (Lil Baby & Gunna),2018/10,0.0852,0.897,145543,0.0,1,0.662,0.534,-6.903,0,0.292,112.511,4,0.389,0.09090909090909091,0.3848183775686935,0.75,5.7403426,12.09143
25328,246.0,6wWaVoUOzLQJHd3bWAUpdZ,2418991,ca,"['Lil Baby', 'Gunna', 'Drake']","['melodic rap', 'canadian pop', 'toronto rap', 'atl trap', 'canadian hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",194732,"Never Recover (Lil Baby & Gunna, Drake)",2018/10,0.0677,0.753,194732,0.0,1,0.686,0.193,-5.415,0,0.284,132.055,4,0.886,0.09090909090909091,0.49917497542479994,0.75,13.768687,10.110722
25329,145.0,3wScL5W8H40zzCKN0atfBk,2278756,ca,"['Lil Wayne', 'Swizz Beatz']","['pop rap', 'southern hip hop', 'hip pop', 'dirty south rap', 'battle rap', 'new orleans rap', 'trap', 'hip hop', 'rap']",194184,Uproar,2018/10,0.0595,0.743,194184,0.0,1,0.87,0.299,-2.188,1,0.212,99.079,4,0.884,0.09090909090909091,0.30622454711416935,0.75,7.7194123,12.057632
25330,189.0,5BQrp63SHCVf4bzCzJePne,2272184,ca,"['Lil Wayne', 'XXXTENTACION']","['pop rap', 'miami hip hop', 'emo rap', 'new orleans rap', 'trap', 'hip hop', 'rap']",249450,Don't Cry (feat. XXXTENTACION),2018/10,0.407,0.618,249450,0.0,8,0.71,0.183,-6.066,1,0.331,112.014,4,0.233,0.7272727272727273,0.3819103122220662,0.75,12.181767,6.886154
25332,62.0,1jQvUmf16VE9WQCPuK2e8K,2176914,ca,"['6ix9ine', 'Bobby Shmurda']","['pop rap', 'southern hip hop', 'nyc rap', 'emo rap', 'trap', 'rap']",152000,STOOPID,2018/10,0.13,0.733,152000,0.0,11,0.63,0.162,-4.296,1,0.395,149.989,4,0.832,1.0,0.6041110799045079,0.75,12.446954,9.244961
25335,12.0,0CBQ0m3mufWH75LTYB3s6h,2147063,ca,"['Lil Wayne', 'Travis Scott']","['pop rap', 'slap house', 'new orleans rap', 'trap', 'hip hop', 'rap']",186872,Let It Fly (feat. Travis Scott),2018/10,0.041,0.902,186872,0.0,1,0.819,0.106,-3.321,1,0.316,89.0,4,0.745,0.09090909090909091,0.2472499180826663,0.75,13.417195,8.006422
25342,44.0,15fZrZhdK0g1BS9sDeW6sD,1847039,ca,"['Loud Luxury', 'anders']","['edm', 'canadian contemporary r&b', 'pop', 'electro house', 'trap soul', 'pop dance', 'canadian hip hop', 'dance pop', 'toronto rap', 'tropical house']",168635,Love No More,2018/10,0.0221,0.767,168636,4.82e-05,0,0.678,0.258,-6.249,1,0.054,121.01,4,0.217,0.0,0.4345480503674578,0.75,5.6837797,10.359991
25344,42.0,14mHfNsSHN0FbLftyjrV9g,1724261,ca,['Flipp Dinero'],"['pop rap', 'vapor trap', 'melodic rap', 'trap', 'viral rap', 'underground hip hop', 'rap']",195637,Leave Me Alone,2018/10,0.107,0.792,195637,0.0,7,0.743,0.183,-2.806,1,0.0851,150.024,4,0.742,0.6363636363636364,0.6043158732387773,0.75,10.834242,10.214632
25433,210.0,5psDugCQ2V8uayDeSuTvdD,4520513,de,"['LEA', 'Cyril aka Aaron Hilmer']",['german pop'],185013,"Immer wenn wir uns sehn (""Das schönste Mädchen der Welt"", Soundtrack)",2018/10,0.397,0.582,185013,0.0,1,0.779,0.16,-4.797,0,0.26,169.796,4,0.468,0.09090909090909091,0.7200065533866966,0.75,13.665276,9.666409
25437,201.0,5SjeePcIepdfjKVHM3tfw1,4200308,de,"['Nura', 'Trettmann']","['german hip hop', 'hamburg hip hop', 'frauenrap', 'german cloud rap']",156080,Chaya (feat. Trettmann),2018/10,0.11,0.824,156080,0.0,9,0.569,0.113,-5.972,0,0.0612,100.06,4,0.239,0.8181818181818182,0.31196461171183826,0.75,9.798756,7.38278
25441,199.0,5P8EPCYTLW2bR4PanlvEpI,3911505,de,"['Capital Bra', 'Luciano', 'Eno']","['german drill', 'german hip hop']",251432,Roli Glitzer Glitzer (feat. Luciano & Eno),2018/10,0.0151,0.843,251432,0.0,1,0.731,0.372,-4.931,1,0.276,154.969,4,0.541,0.09090909090909091,0.6332502457520011,0.75,13.50655,10.440666
25442,150.0,4Nip6oiJU24LqcUEi7u19S,3752774,de,"['KitschKrieg', 'Trettmann', 'Gzuz', 'GRiNGO', 'Ufo361']","['german underground rap', 'reggaeton', 'deep german hip hop', 'hamburg hip hop', 'german cloud rap', 'german hip hop', 'latin hip hop']",195290,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",2018/10,0.144,0.825,195291,0.0,1,0.76,0.155,-6.591,1,0.188,89.003,4,0.876,0.09090909090909091,0.24726747179703226,0.75,9.319663,12.284827
25453,1.0,01IQ4aQgOf0Kkq3a273hmO,9404007,gb,"['Dave', 'Fredo']","['uk hip hop', 'grime']",182741,Funky Friday,2018/10,0.0783,0.975,182741,0.0,1,0.535,0.107,-7.227,1,0.196,125.066,4,0.671,0.09090909090909091,0.4582806721902355,0.75,9.716683,6.8643575
25466,146.0,4M8x1TR36VMQMFMbGCdoyA,5312521,gb,"['MK', 'Jonas Blue', 'Becky Hill']","['pop', 'uk pop', 'uk dance', 'pop house', 'edm', 'pop dance', 'house', 'tropical house', 'dance pop']",196214,Back & Forth,2018/10,0.0181,0.684,196215,0.0,10,0.816,0.0222,-5.211,0,0.0322,121.993,4,0.702,0.9090909090909091,0.4402998174413706,0.75,9.181,9.944905
25474,169.0,5CpkVOosLFc83LbwqO6hnI,4511565,gb,"['Sigala', 'Ella Eyre', 'Meghan Trainor', 'French Montana']","['pop', 'pop rap', 'uk pop', 'southern hip hop', 'edm', 'post-teen pop', 'trap', 'pop dance', 'tropical house', 'gangster rap', 'dance pop', 'rap', 'hip hop', 'hip pop']",218480,Just Got Paid,2018/10,0.0332,0.734,218480,0.0,6,0.921,0.197,-1.936,0,0.0865,120.057,4,0.65,0.5454545454545454,0.42897182043720455,0.75,8.319902,10.148745
25478,72.0,222B3aljXx6fFwKmFjuBED,4389220,gb,"['Little Mix', 'Nicki Minaj']","['queens hip hop', 'girl group', 'talent show', 'pop', 'rap', 'uk pop', 'hip pop', 'dance pop', 'post-teen pop']",229720,Woman Like Me (feat. Nicki Minaj),2018/10,0.177,0.754,229720,0.0,5,0.854,0.0808,-3.449,0,0.0608,75.002,4,0.8,0.45454545454545453,0.16534428685109767,0.75,9.527881,11.112254
25480,208.0,6EelrDeZGS0Z81NhXevtrJ,4349512,gb,['Freya Ridings'],['uk pop'],225076,Lost Without You,2018/10,0.928,0.409,225076,0.0,6,0.137,0.0706,-9.169,1,0.0446,162.08,1,0.106,0.5454545454545454,0.674858400037448,0.0,9.032434,3.3433945
25488,33.0,0mfEHC4z5a7533o7VNOH2c,3724853,gb,"['Stay Flee Get Lizzy', 'Fredo', 'Young T & Bugsey']","['nottingham hip hop', 'uk hip hop', 'afroswing', 'uk drill', 'grime']",211525,Ay Caramba,2018/10,0.0355,0.629,211525,0.00373,1,0.647,0.0797,-3.791,1,0.199,139.787,5,0.531,0.09090909090909091,0.5444167485840005,1.0,13.679897,9.516646
25560,229.0,76flsS3UnNr7UQIz6JmVT3,495334,jp,"['MISIA', 'HIDE (GReeeeN)']",['j-pop'],262693,アイノカタチ,2018/10,0.0241,0.39,262693,0.0,6,0.654,0.196,-6.247,1,0.0335,180.043,4,0.304,0.5454545454545454,0.7799641904226935,0.75,5.576603,7.7554746
25564,99.0,3UJIq4L2TI6vdKyW0ed0e4,449182,jp,"['Sheena Ringo', 'Hiroji Miyamoto']","['j-poprock', 'j-pop', 'j-rock']",224053,獣ゆく細道,2018/10,0.0134,0.423,224053,4.06e-06,4,0.799,0.147,-4.227,0,0.0447,124.626,4,0.556,0.36363636363636365,0.45570612741656136,0.75,6.6991816,7.446905
25568,119.0,42JrgapwGBuPHG9YKjR6dj,433233,jp,['Mr.Children'],"['classic j-pop', 'j-pop', 'j-rock']",308293,Tomorrow never knows,2018/10,0.173,0.638,308293,0.0,0,0.484,0.122,-10.265,1,0.0245,109.033,4,0.405,0.0,0.36446777138042413,0.75,8.605155,6.042939
25580,240.0,7H5uStZMOGpcVw7eW0eyTi,387031,jp,['Nissy'],['j-pop'],232439,トリコ,2018/10,0.0851,0.63,232440,0.0,2,0.8,0.0618,-3.427,1,0.036,90.02,4,0.717,0.18181818181818182,0.25321818096709264,0.75,9.215979,12.797055
25605,26.0,0xYTyyfV767E2Vn3hz56kL,7576812,mx,"['T3R Elemento', 'Gerardo Ortiz']","['sad sierreno', 'banda', 'nueva musica mexicana', 'corrido', 'corridos tumbados', 'musica mexicana', 'sierreno', 'norteno']",174275,Aerolínea Carrillo,2018/10,0.337,0.669,174276,0.0,1,0.561,0.198,-6.613,1,0.0318,114.405,3,0.867,0.09090909090909091,0.3959006225717362,0.5,8.568215,11.786899
25623,34.0,1DcxnVNFAyVl2sDQ646pXS,4410911,mx,['Kevin Roldan'],"['perreo', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'reggaeton colombiano', 'trap latino']",129039,PPP,2018/10,0.363,0.786,129040,8.17e-05,4,0.65,0.122,-6.839,1,0.109,92.975,4,0.712,0.36363636363636365,0.2705085896175631,0.75,10.681782,8.20777
25626,222.0,7hbk4BaF66O09R1gq0bKwj,4327970,mx,['Christian Nodal'],"['nueva musica mexicana', 'musica mexicana', 'ranchera', 'mariachi']",156520,No Te Contaron Mal,2018/10,0.369,0.644,156520,0.0,9,0.568,0.151,-3.077,0,0.038,81.409,4,0.654,0.8181818181818182,0.20283316949866595,0.75,10.336495,7.9284153
25641,125.0,45sVRPegWSGpIcsrDoaaCY,3517453,mx,['La Adictiva'],"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",234198,En Peligro de Extinción,2018/10,0.219,0.709,234198,2.33e-06,0,0.483,0.241,-3.734,1,0.0281,123.566,4,0.834,0.0,0.44950381500725556,0.75,8.470248,11.821475
25643,197.0,6q8Lb50EtqNeeJXXe8mMAH,3420566,mx,"['KAROL G', 'Anuel AA']","['reggaeton', 'trap boricua', 'reggaeton flow', 'reggaeton colombiano', 'trap latino']",226626,Culpables,2018/10,0.279,0.728,226627,4.71e-06,8,0.801,0.143,-2.942,0,0.0683,130.059,4,0.416,0.7272727272727273,0.4874959041333146,0.75,8.577973,9.127222
25645,225.0,7nD2JPaxIKUdxd2UWgnaGL,3335444,mx,"['Alex Rose', 'Cazzu', 'Rauw Alejandro', 'Lenny Tavárez']","['reggaeton', 'trap argentino', 'puerto rican pop', 'reggaeton flow', 'argentine hip hop', 'rap latina', 'trap latino']",367680,Toda - Remix,2018/10,0.161,0.512,367680,0.0,5,0.451,0.0672,-7.222,0,0.131,80.04,4,0.368,0.45454545454545453,0.1948228245096663,0.75,8.583924,5.816964
25646,30.0,17LxkTp8UNbPcYrDrI6UOq,3281826,mx,"['Alejandro Fernández', 'Sebastian Yatra']","['rock en espanol', 'mexican pop', 'latin pop', 'colombian pop', 'musica mexicana', 'latin arena pop', 'reggaeton colombiano', 'ranchera', 'mariachi']",201440,Contigo Siempre,2018/10,0.0418,0.661,201440,0.0,7,0.503,0.0978,-8.508,1,0.0414,145.945,4,0.731,0.6363636363636364,0.5804486729391939,0.75,9.062706,8.56302
25678,23.0,0Y7di9ZCmB6Elad5WISaPc,19290425,us,['Lil Wayne'],"['pop rap', 'new orleans rap', 'trap', 'hip hop', 'rap']",189908,Dedicate,2018/10,0.033,0.879,189909,0.0,2,0.662,0.716,-6.162,1,0.309,117.975,4,0.724,0.18181818181818182,0.41678954266722834,0.75,5.7708936,12.323597
25685,217.0,5cGpjfgAvidLy6znwkCxkP,17194570,us,['Lil Wayne'],"['pop rap', 'new orleans rap', 'trap', 'hip hop', 'rap']",193243,Can't Be Broken,2018/10,0.125,0.58,193243,0.0,2,0.577,0.086,-5.997,0,0.2,99.283,5,0.153,0.18181818181818182,0.30741819969105466,1.0,7.924808,6.4010997
25689,135.0,3JX0dOCIAiaR8MP3ryXWuM,15257031,us,"['Lil Wayne', 'Sosamann']","['pop rap', 'vapor trap', 'memphis hip hop', 'atl trap', 'houston rap', 'new orleans rap', 'trap', 'hip hop', 'rap']",216961,What About Me (feat. Sosamann),2018/10,0.0263,0.785,216961,2.03e-06,10,0.44,0.122,-6.566,1,0.0401,118.089,4,0.22,0.9090909090909091,0.4174565838131349,0.75,9.824134,7.3690925
25696,234.0,6CTWathupIiDs7U4InHnDA,13723602,us,['Ella Mai'],"['pop', 'urban contemporary', 'post-teen pop', 'r&b', 'dance pop', 'uk contemporary r&b', 'rap']",213993,Trip,2018/10,0.225,0.477,213993,0.0,11,0.61,0.107,-5.628,0,0.144,79.882,4,0.358,1.0,0.19389832888639238,0.75,7.90296,7.7095647
25700,195.0,4tW7mc0pab35DznfVlr3px,761523,at,['Capital Bra'],['german hip hop'],222900,Allein,2018/11,0.75,0.799,222900,5.93e-06,7,0.583,0.136,-7.199,0,0.115,119.93,4,0.322,0.6363636363636364,0.42822871319571226,0.75,10.865167,5.7267995
25702,58.0,1LcvTvRfWrQjrF6aymfugd,702520,at,['Luciano'],['german drill'],177253,Meer,2018/11,0.24,0.728,177253,0.000501,8,0.638,0.106,-6.41,0,0.252,160.036,4,0.598,0.7272727272727273,0.6628984693161073,0.75,12.328732,9.755746
25703,272.0,71XGMPKmWtVxO7bGcGZhbn,678885,at,"['Capital Bra', 'XATAR', 'SAMY']","['german underground rap', 'german hip hop', 'kurdish hip hop', 'hamburg hip hop']",167506,Ich liebe es (feat. XATAR & SAMY),2018/11,0.325,0.549,167506,0.0,6,0.735,0.263,-5.226,0,0.299,97.538,4,0.495,0.5454545454545454,0.29720778916818796,0.75,12.648594,6.873168
25709,143.0,3MrTi2XjvQCZm8V1P1ryuR,578518,at,['Samra'],['german hip hop'],171681,Cataleya,2018/11,0.0763,0.708,171681,0.0,1,0.794,0.168,-4.409,0,0.306,90.125,4,0.69,0.09090909090909091,0.25383256096990126,0.75,13.595047,7.34373
25713,102.0,2PAYSgrVOBz8RJqp9B7QLu,495816,at,['Sido'],['german hip hop'],205280,Tausend Tattoos,2018/11,0.146,0.675,205280,0.0,6,0.803,0.199,-4.377,1,0.209,92.018,4,0.342,0.5454545454545454,0.2649089547348219,0.75,11.804492,7.169762
25715,87.0,25sgk305KZfyuqVBQIahim,486498,at,['Ava Max'],"['dance pop', 'pop']",187436,Sweet but Psycho,2018/11,0.0691,0.719,187436,0.0,1,0.704,0.166,-4.724,1,0.0476,133.002,4,0.628,0.09090909090909091,0.5047160979263213,0.75,9.835671,12.574643
25716,98.0,2LskIZrCeLxRvCiGP8gxlh,456253,at,"['XXXTENTACION', 'Lil Pump', 'Swae Lee', 'Maluma']","['melodic rap', 'trap latino', 'reggaeton', 'miami hip hop', 'viral rap', 'reggaeton colombiano', 'emo rap', 'trap', 'rap']",198902,Arms Around You (feat. Maluma & Swae Lee),2018/11,0.0302,0.703,198903,2.06e-06,9,0.723,0.126,-5.45,0,0.0412,104.969,4,0.288,0.8181818181818182,0.3406883396526705,0.75,8.335309,8.134261
25717,137.0,38KR9aB0bPkjM4gKhKr7tr,452713,at,"['RAF Camora', 'AriBeatz', 'Sofiane']","['francoton', 'rap francais', 'rap conscient', 'french pop', 'german hip hop', 'pop urbaine', 'french hip hop']",213945,Perfekt (feat. Sofiane),2018/11,0.639,0.604,213945,0.0,11,0.765,0.0938,-6.75,0,0.434,118.257,4,0.773,1.0,0.41843959181762863,0.75,12.063043,6.8982124
25718,148.0,3e9HZxeyfWwjeyPAMmWSSQ,452687,at,['Ariana Grande'],"['dance pop', 'pop']",207320,"thank u, next",2018/11,0.229,0.717,207320,0.0,1,0.653,0.101,-5.634,1,0.0658,106.966,4,0.412,0.09090909090909091,0.35237326218227777,0.75,8.225262,6.3773856
25719,29.0,0bjRU06oKQ7Rt7kle9zA2b,432760,at,['RAF Camora'],['german hip hop'],178464,In meiner Zone 2.0,2018/11,0.677,0.653,178465,2.26e-06,11,0.575,0.114,-6.718,0,0.339,185.914,4,0.501,1.0,0.8143168094368768,0.75,12.73716,9.782006
25732,20.0,0RiRZpuVRbi7oqRdSMwhQY,364214,at,"['Post Malone', 'Swae Lee']","['rap', 'trap', 'dfw rap', 'melodic rap']",157560,Sunflower - Spider-Man: Into the Spider-Verse,2018/11,0.533,0.755,157560,0.0,2,0.522,0.0685,-4.368,1,0.0575,89.96,4,0.925,0.18181818181818182,0.2528671066797734,0.75,10.622118,11.61605
25739,56.0,1IPRghUN3LFPNbCTsfBJx9,322493,at,['MERO'],['german hip hop'],160357,Baller los,2018/11,0.505,0.642,160357,0.0,10,0.598,0.129,-8.716,0,0.283,170.185,4,0.508,0.9090909090909091,0.7222826850161495,0.75,12.636527,9.829226
25744,19.0,0RMrNZG8THmtHXU90tfsQY,275397,at,"['Luciano', 'Nimo']","['german drill', 'german hip hop', 'swedish hip hop']",166773,Valentino Camouflage,2018/11,0.11,0.811,166773,0.000131,7,0.729,0.125,-5.421,1,0.452,195.983,4,0.632,0.6363636363636364,0.8732329260871601,0.75,12.962258,9.670025
25748,49.0,13hvHEstJ4sNbzdroPrPI3,268068,at,"['Dua Lipa', 'BLACKPINK']","['pop', 'k-pop', 'k-pop girl group', 'dance pop', 'uk pop']",190560,Kiss and Make Up,2018/11,0.0557,0.675,190560,0.0,8,0.729,0.189,-4.383,1,0.146,99.986,4,0.63,0.7272727272727273,0.31153162009081126,0.75,8.935625,9.367875
25765,2.0,05mAIVLkIWc2d1UBYZBCp8,3905704,au,"['Charli XCX', 'Troye Sivan']","['candy pop', 'viral pop', 'dance pop', 'electropop', 'metropopolis', 'uk pop', 'australian pop', 'art pop', 'post-teen pop', 'pop']",189000,1999,2018/11,0.0227,0.739,189000,1.39e-06,7,0.742,0.229,-4.586,1,0.0329,124.016,4,0.659,0.6363636363636364,0.45213687216214954,0.75,8.395775,9.599569
25775,192.0,5tAa8Uaqr4VvA3693mbIhU,3296939,au,['Zara Larsson'],"['swedish electropop', 'pop', 'scandipop', 'swedish pop', 'post-teen pop', 'pop dance', 'uk pop', 'electropop', 'dance pop', 'tropical house', 'edm']",190931,Ruin My Life,2018/11,0.423,0.665,190932,0.0,11,0.699,0.0969,-5.265,1,0.0578,124.896,4,0.585,1.0,0.45728596170949776,0.75,10.139792,9.205347
25785,150.0,4u7EnebtmKWzUH433cf5Qv,2835622,au,['Queen'],"['classic rock', 'glam rock', 'rock']",354320,Bohemian Rhapsody - Remastered 2011,2018/11,0.271,0.414,354320,0.0,0,0.404,0.3,-9.928,0,0.0499,71.105,4,0.224,0.0,0.14254201188971588,0.75,8.529911,4.973144
25788,100.0,2rbDhOo9Fh61Bbu23T2qCk,2736922,au,['Lady Gaga'],"['art pop', 'dance pop', 'pop']",210200,Always Remember Us This Way,2018/11,0.299,0.553,210200,0.0,0,0.502,0.764,-5.972,1,0.0409,129.976,4,0.296,0.0,0.48701025136918974,0.75,5.2700973,12.154459
25793,134.0,4AhSkRYioEIfGvCV19peYN,2363791,au,"['Khalid', 'Empress Of']","['pop r&b', 'indie pop', 'pop', 'shiver pop', 'alternative r&b', 'escape room', 'etherpop', 'art pop', 'electropop']",189493,Suncity (feat. Empress Of),2018/11,0.107,0.695,189493,0.000657,7,0.639,0.118,-6.897,0,0.153,90.027,4,0.344,0.6363636363636364,0.25325913963394653,0.75,10.422354,7.4973087
25798,85.0,2RSHsoi04658QL5xgQVov3,2167647,au,['Imagine Dragons'],"['modern rock', 'rock']",260773,Bad Liar,2018/11,0.0722,0.383,260773,0.0,3,0.637,0.368,-6.993,1,0.0703,177.913,4,0.0827,0.2727272727272727,0.767501053222862,0.75,5.373151,8.139694
25815,73.0,22An65gG31JLf9n18qjdhZ,3314467,ca,['XXXTENTACION'],"['miami hip hop', 'emo rap']",94245,BAD!,2018/11,0.0643,0.78,94246,0.0313,5,0.492,0.174,-3.4,0,0.0671,143.983,4,0.374,0.45454545454545453,0.5689685437438562,0.75,9.203128,7.5663314
25825,182.0,5274I4mUMnYczyeXkGDWZN,2716946,ca,"['Future', 'Juice WRLD']","['southern hip hop', 'chicago rap', 'melodic rap', 'atl hip hop', 'trap', 'hip hop', 'rap']",141586,Fine China,2018/11,0.0484,0.656,141587,0.0,7,0.542,0.126,-7.358,1,0.323,166.111,4,0.551,0.6363636363636364,0.6984447409071759,0.75,12.927593,9.533828
25826,89.0,2GGMabyHXnJmjY6CXhhB2e,2678165,ca,['Cardi B'],"['dance pop', 'pop', 'rap']",183527,Money,2018/11,0.00534,0.95,183527,0.0,8,0.59,0.11,-6.508,0,0.29,130.003,4,0.219,0.7272727272727273,0.4871682347984833,0.75,11.91093,8.558182
